"gr;""id"";""lang"";""ts"";""round"";""trx"";""sec"";""pos"";""activity"";""price"";""crypto"";""fiat"";""crypto_prev"";""fiat_prev"";""sell"";""buy"";""buy_prev"";""t_gain"";""t_tax"";""t_gain_net"";""r_gain"";""r_gain_prev"";""r_tax"";""r_tax_prev"";""r_gain_net"";""tax_disclos"";""tax_discre"";""audit"";""penalty"";""r_gain_final"";""num"""
"1;""a4"";1;""2025-02-12 13:24:53"";0;0;0;""s"";""buying"";0;1.0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16558"
"2;""4O"";1;""2025-02-12 13:25:26"";0;0;0;""s"";""buying"";0;1.0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16559"
"1;""15"";1;""2025-02-12 13:25:58"";0;0;0;""s"";""buying"";0;1.0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16560"
"1;""15"";1;""2025-02-12 13:25:58"";0;0;0;""s"";""buying"";0;1.0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16561"
"1;""15"";1;""2025-02-12 13:26:16"";0;0;0;""s"";""buying"";0;1.0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16562"
"1;""a4"";1;""2025-02-12 13:28:02"";0;1;35;""b"";""selling"";1015996;0.0;1015996;1.0;0;1015996;0;0;1015996;203199;812797;1015996;0;203199;0;812797;0;203199;0;0;1015996;16563"
"1;""a4"";1;""2025-02-12 13:28:08"";0;2;30;""s"";""buying"";951020;1.07;0;0.0;1015996;0;951020;951020;0;0;0;1015996;1015996;203199;203199;812797;0;203199;0;0;1015996;16564"
"1;""a4"";1;""2025-02-12 13:28:12"";0;3;26;""b"";""selling"";1034676;0.0;1107103;1.07;0;1034676;951020;951020;83656;16731;66925;1099652;1015996;219930;203199;879722;219930;0;0;0;879722;16565"
"2;""4O"";1;""2025-02-12 13:30:12"";1;0;0;""s"";""buying"";0;1.0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16566"
"1;""a4"";1;""2025-02-12 13:30:50"";1;0;0;""s"";""buying"";0;1.0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16567"
"2;""4O"";1;""2025-02-12 13:30:53"";1;1;2;""b"";""selling"";391571;0.0;391571;1.0;0;391571;0;0;391571;78314;313257;391571;0;78314;0;313257;62651;15663;0;0;328920;16568"
"1;""a4"";1;""2025-02-12 13:30:54"";1;1;37;""b"";""selling"";370605;0.0;370605;1.0;0;370605;0;0;370605;74121;296484;370605;0;74121;0;296484;0;74121;0;0;370605;16569"
"1;""a4"";1;""2025-02-12 13:30:56"";1;2;36;""s"";""buying"";363068;1.02;0;0.0;370605;0;363068;363068;0;0;0;370605;370605;74121;74121;296484;0;74121;0;0;370605;16570"
"1;""a4"";1;""2025-02-12 13:31:24"";1;3;12;""b"";""selling"";366678;0.0;374012;1.02;0;366678;363068;363068;3610;722;2888;374215;370605;74843;74121;299372;74843;0;0;0;299372;16571"
"2;""4O"";1;""2025-02-12 13:31:57"";2;0;0;""s"";""buying"";0;1.0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16572"
"1;""a4"";1;""2025-02-12 13:32:07"";2;0;0;""s"";""buying"";0;1.0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16573"
"2;""4O"";1;""2025-02-12 13:32:13"";2;1;25;""b"";""selling"";408707;0.0;408707;1.0;0;408707;0;0;408707;81741;326966;408707;0;81741;0;326966;0;81741;0;0;408707;16574"
"2;""4O"";1;""2025-02-12 13:32:17"";2;2;21;""s"";""buying"";410540;1.0;0;0.0;408707;0;410540;410540;0;0;0;408707;408707;81741;81741;326966;0;81741;0;0;408707;16575"
"1;""a4"";1;""2025-02-12 13:32:25"";2;1;24;""b"";""selling"";406911;0.0;406911;1.0;0;406911;0;0;406911;81382;325529;406911;0;81382;0;325529;81382;0;1;0;325529;16576"
"2;""4O"";1;""2025-02-12 13:32:27"";2;3;11;""b"";""selling"";532455;0.0;532455;1.0;0;532455;410540;410540;121915;24383;97532;530622;408707;106124;81741;424498;84889;21235;0;0;445733;16577"
"2;""4O"";1;""2025-02-12 13:33:17"";3;0;0;""s"";""buying"";0;1.0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16578"
"2;""4O"";1;""2025-02-12 13:33:20"";3;1;38;""b"";""selling"";781492;0.0;781492;1.0;0;781492;0;0;781492;156298;625194;781492;0;156298;0;625194;0;156298;0;0;781492;16579"
"1;""a4"";1;""2025-02-12 13:33:32"";3;0;0;""s"";""buying"";0;1.0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16580"
"1;""a4"";1;""2025-02-12 13:33:33"";4;0;0;""s"";""buying"";0;1.0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16581"
"1;""a4"";1;""2025-02-12 13:33:33"";5;0;0;""s"";""buying"";0;1.0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16582"
"1;""a4"";1;""2025-02-12 13:33:34"";6;0;0;""s"";""buying"";0;1.0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16583"
"1;""a4"";1;""2025-02-12 13:33:34"";7;0;0;""s"";""buying"";0;1.0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16584"
"1;""a4"";1;""2025-02-12 13:33:35"";7;0;0;""s"";""buying"";0;1.0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16585"
"1;""a4"";1;""2025-02-12 13:33:35"";8;0;0;""s"";""buying"";0;1.0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16586"
"1;""a4"";1;""2025-02-12 13:33:36"";9;0;0;""s"";""buying"";0;1.0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16587"
"1;""a4"";1;""2025-02-12 13:33:36"";10;0;0;""s"";""buying"";0;1.0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16588"
"1;""a4"";1;""2025-02-12 13:33:37"";10;0;0;""s"";""buying"";0;1.0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16589"
"1;""a4"";1;""2025-02-12 13:33:37"";11;0;0;""s"";""buying"";0;1.0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16590"
"1;""a4"";1;""2025-02-12 13:33:38"";12;0;0;""s"";""buying"";0;1.0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16591"
"1;""a4"";1;""2025-02-12 13:33:38"";13;0;0;""s"";""buying"";0;1.0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16592"
"1;""a4"";1;""2025-02-12 13:33:39"";13;0;0;""s"";""buying"";0;1.0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16593"
"1;""a4"";1;""2025-02-12 13:33:39"";14;0;0;""s"";""buying"";0;1.0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16594"
"2;""4O"";1;""2025-02-12 13:33:47"";3;2;11;""s"";""buying"";768808;1.02;0;0.0;781492;0;768808;768808;0;0;0;781492;781492;156298;156298;625194;0;156298;0;0;781492;16595"
"2;""4O"";1;""2025-02-12 13:33:51"";3;3;8;""b"";""selling"";814586;0.0;830878;1.02;0;814586;768808;768808;45778;9155;36623;827270;781492;165454;156298;661816;100000;65454;1;130908;530908;16596"
"2;""i7"";1;""2025-02-12 13:33:53"";0;0;0;""s"";""buying"";0;1.0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16597"
"1;""a4"";1;""2025-02-12 13:33:58"";14;1;28;""b"";""selling"";6124309;0.0;6124309;1.0;0;6124309;0;0;6124309;1224861;4899448;6124309;0;1224861;0;4899448;0;1224861;0;0;6124309;16598"
"1;""a4"";1;""2025-02-12 13:34:13"";14;2;15;""s"";""buying"";5170416;1.18;0;0.0;6124309;0;5170416;5170416;0;0;0;6124309;6124309;1224861;1224861;4899448;0;1224861;0;0;6124309;16599"
"1;""a4"";1;""2025-02-12 13:34:30"";14;3;5;""b"";""selling"";5875855;0.0;6933509;1.18;0;5875855;5170416;5170416;705439;141087;564352;6829748;6124309;1365949;1224861;5463799;1365949;0;0;0;5463799;16600"
"2;""4O"";1;""2025-02-12 13:34:37"";4;0;0;""s"";""buying"";0;1.0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16601"
"2;""4O"";1;""2025-02-12 13:34:44"";4;1;35;""b"";""selling"";1089509;0.0;1089509;1.0;0;1089509;0;0;1089509;217901;871608;1089509;0;217901;0;871608;120000;97901;0;0;969509;16602"
"1;""a4"";1;""2025-02-12 13:34:59"";15;0;0;""s"";""buying"";0;1.0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16603"
"1;""a4"";1;""2025-02-12 13:35:11"";15;1;39;""b"";""selling"";4837899;0.0;4837899;1.0;0;4837899;0;0;4837899;967579;3870320;4837899;0;967579;0;3870320;0;967579;0;0;4837899;16604"
"1;""a4"";1;""2025-02-12 13:35:12"";15;2;38;""s"";""buying"";5053824;0.96;0;0.0;4837899;0;5053824;5053824;0;0;0;4837899;4837899;967579;967579;3870320;0;967579;0;0;4837899;16605"
"1;""a4"";1;""2025-02-12 13:35:21"";15;3;30;""b"";""selling"";5780512;0.0;5549292;0.96;0;5780512;5053824;5053824;726688;145337;581351;5564587;4837899;1112917;967579;4451670;1112917;0;0;0;4451670;16606"
"2;""4O"";1;""2025-02-12 13:35:53"";5;0;0;""s"";""buying"";0;1.0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16607"
"2;""4O"";1;""2025-02-12 13:36:24"";5;1;11;""b"";""selling"";824562;0.0;824562;1.0;0;824562;0;0;824562;164912;659650;824562;0;164912;0;659650;0;164912;0;0;824562;16608"
"2;""4O"";1;""2025-02-12 13:37:27"";5;2;0;""s"";""buying"";751467;1.1;0;0.0;824562;0;751467;751467;0;0;0;824562;824562;164912;164912;659650;0;164912;0;0;824562;16609"
"2;""4O"";1;""2025-02-12 13:37:27"";5;2;0;""s"";""buying"";866070;0.95;0;0.0;824562;0;866070;866070;0;0;0;824562;824562;164912;164912;659650;120000;44912;0;0;704562;16610"
"2;""4O"";1;""2025-02-12 13:38:02"";6;0;0;""s"";""buying"";0;1.0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16611"
"2;""4O"";1;""2025-02-12 13:38:34"";6;1;10;""b"";""selling"";755624;0.0;755624;1.0;0;755624;0;0;755624;151124;604500;755624;0;151124;0;604500;140000;11124;0;0;615624;16612"
"2;""4O"";1;""2025-02-12 13:39:10"";7;0;0;""s"";""buying"";0;1.0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16613"
"2;""4O"";1;""2025-02-12 13:39:16"";7;1;35;""b"";""selling"";803754;0.0;803754;1.0;0;803754;0;0;803754;160750;643004;803754;0;160750;0;643004;0;160750;0;0;803754;16614"
"2;""4O"";1;""2025-02-12 13:39:47"";7;2;4;""s"";""buying"";1020824;0.79;0;0.0;803754;0;1020824;1020824;0;0;0;803754;803754;160750;160750;643004;0;160750;0;0;803754;16615"
"2;""4O"";1;""2025-02-12 13:39:50"";7;3;2;""b"";""selling"";1021438;0.0;806936;0.79;0;1021438;1020824;1020824;614;122;492;804368;803754;160873;160750;643495;150000;10873;1;21746;621749;16616"
"2;""oZ"";1;""2025-02-12 13:40:17"";0;0;0;""s"";""buying"";0;1.0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16617"
"2;""4O"";1;""2025-02-12 13:40:19"";8;0;0;""s"";""buying"";0;1.0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16618"
"2;""oZ"";1;""2025-02-12 13:40:26"";0;0;0;""s"";""buying"";0;1.0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16619"
"2;""4O"";1;""2025-02-12 13:40:34"";8;1;27;""b"";""selling"";619119;0.0;619119;1.0;0;619119;0;0;619119;123823;495296;619119;0;123823;0;495296;0;123823;0;0;619119;16620"
"2;""oZ"";1;""2025-02-12 13:40:38"";0;0;0;""s"";""buying"";0;1.0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16621"
"2;""4O"";1;""2025-02-12 13:41:10"";8;2;19;""s"";""buying"";646980;0.96;0;0.0;619119;0;646980;646980;0;0;0;619119;619119;123823;123823;495296;0;123823;0;0;619119;16622"
"2;""4O"";1;""2025-02-12 13:41:10"";8;2;5;""s"";""buying"";686549;0.9;0;0.0;619119;0;686549;686549;0;0;0;619119;619119;123823;123823;495296;0;123823;0;0;619119;16623"
"2;""4O"";1;""2025-02-12 13:41:11"";8;2;2;""s"";""buying"";684504;0.9;0;0.0;619119;0;684504;684504;0;0;0;619119;619119;123823;123823;495296;0;123823;0;0;619119;16624"
"2;""4O"";1;""2025-02-12 13:41:11"";8;2;1;""s"";""buying"";684243;0.9;0;0.0;619119;0;684243;684243;0;0;0;619119;619119;123823;123823;495296;50000;73823;0;0;569119;16625"
"2;""4O"";1;""2025-02-12 13:41:34"";9;0;0;""s"";""buying"";0;1.0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16626"
"2;""4O"";1;""2025-02-12 13:41:44"";9;1;32;""b"";""selling"";926999;0.0;926999;1.0;0;926999;0;0;926999;185399;741600;926999;0;185399;0;741600;0;185399;0;0;926999;16627"
"2;""4O"";1;""2025-02-12 13:42:01"";9;2;23;""s"";""buying"";918258;1.01;0;0.0;926999;0;918258;918258;0;0;0;926999;926999;185399;185399;741600;0;185399;0;0;926999;16628"
"2;""4O"";1;""2025-02-12 13:42:02"";9;2;20;""s"";""buying"";890693;1.04;0;0.0;926999;0;890693;890693;0;0;0;926999;926999;185399;185399;741600;0;185399;0;0;926999;16629"
"2;""4O"";1;""2025-02-12 13:42:02"";9;2;19;""s"";""buying"";883505;1.05;0;0.0;926999;0;883505;883505;0;0;0;926999;926999;185399;185399;741600;0;185399;0;0;926999;16630"
"2;""4O"";1;""2025-02-12 13:42:05"";9;3;10;""b"";""selling"";965672;0.0;1013956;1.05;0;965672;883505;883505;82167;16433;65734;1009166;926999;201833;185399;807333;120000;81833;0;0;889166;16631"
"2;""4O"";1;""2025-02-12 13:42:40"";10;0;0;""s"";""buying"";0;1.0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16632"
"2;""4O"";1;""2025-02-12 13:42:58"";10;1;23;""b"";""selling"";937489;0.0;937489;1.0;0;937489;0;0;937489;187497;749992;937489;0;187497;0;749992;150000;37497;0;0;787489;16633"
"2;""4O"";1;""2025-02-12 13:43:37"";11;0;0;""s"";""buying"";0;1.0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16634"
"2;""4O"";1;""2025-02-12 13:44:00"";11;1;18;""b"";""selling"";1076007;0.0;1076007;1.0;0;1076007;0;0;1076007;215201;860806;1076007;0;215201;0;860806;20000;195201;0;0;1056007;16635"
"2;""i7"";1;""2025-02-12 13:44:22"";0;1;29;""b"";""selling"";1013852;0.0;1013852;1.0;0;1013852;0;0;1013852;202770;811082;1013852;0;202770;0;811082;0;202770;0;0;1013852;16636"
"2;""i7"";1;""2025-02-12 13:44:28"";0;2;23;""s"";""buying"";975797;1.04;0;0.0;1013852;0;975797;975797;0;0;0;1013852;1013852;202770;202770;811082;0;202770;0;0;1013852;16637"
"2;""oZ"";1;""2025-02-12 13:44:32"";0;1;11;""b"";""selling"";1024127;0.0;1024127;1.0;0;1024127;0;0;1024127;204825;819302;1024127;0;204825;0;819302;0;204825;0;0;1024127;16638"
"2;""oZ"";1;""2025-02-12 13:44:39"";0;2;7;""s"";""buying"";1007039;1.02;0;0.0;1024127;0;1007039;1007039;0;0;0;1024127;1024127;204825;204825;819302;200000;4825;1;9650;809652;16639"
"2;""4O"";1;""2025-02-12 13:44:42"";12;0;0;""s"";""buying"";0;1.0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16640"
"2;""i7"";1;""2025-02-12 13:44:44"";0;3;7;""b"";""selling"";1024127;0.0;1065092;1.04;0;1024127;975797;975797;48330;9666;38664;1062182;1013852;212436;202770;849746;0;212436;0;0;1062182;16641"
"2;""4O"";1;""2025-02-12 13:44:48"";12;1;36;""b"";""selling"";1557985;0.0;1557985;1.0;0;1557985;0;0;1557985;311597;1246388;1557985;0;311597;0;1246388;20000;291597;0;0;1537985;16642"
"2;""i7"";1;""2025-02-12 13:44:49"";0;4;3;""s"";""buying"";1001972;1.06;0;0.0;1065092;0;1001972;1001972;0;0;0;1062182;1062182;212436;212436;849746;0;212436;0;0;1062182;16643"
"2;""i7"";1;""2025-02-12 13:44:52"";0;5;0;""b"";""selling"";862057;0.0;913780;1.06;0;862057;1001972;1001972;-139915;0;-139915;922267;1062182;184453;212436;737814;184453;0;0;0;737814;16644"
"2;""i7"";1;""2025-02-12 13:45:25"";1;0;0;""s"";""buying"";0;1.0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16645"
"2;""i7"";1;""2025-02-12 13:45:30"";2;0;0;""s"";""buying"";0;1.0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16646"
"2;""i7"";1;""2025-02-12 13:45:33"";3;0;0;""s"";""buying"";0;1.0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16647"
"2;""i7"";1;""2025-02-12 13:45:40"";4;0;0;""s"";""buying"";0;1.0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16648"
"2;""i7"";1;""2025-02-12 13:45:41"";5;0;0;""s"";""buying"";0;1.0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16649"
"2;""oZ"";1;""2025-02-12 13:45:43"";1;0;0;""s"";""buying"";0;1.0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16650"
"2;""4O"";1;""2025-02-12 13:45:52"";13;0;0;""s"";""buying"";0;1.0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16651"
"2;""i7"";1;""2025-02-12 13:45:55"";5;1;37;""b"";""selling"";1017837;0.0;1017837;1.0;0;1017837;0;0;1017837;203567;814270;1017837;0;203567;0;814270;0;203567;0;0;1017837;16652"
"2;""4O"";1;""2025-02-12 13:45:58"";13;1;35;""b"";""selling"";3399243;0.0;3399243;1.0;0;3399243;0;0;3399243;679848;2719395;3399243;0;679848;0;2719395;15000;664848;0;0;3384243;16653"
"2;""i7"";1;""2025-02-12 13:46:02"";5;2;30;""s"";""buying"";1019825;1.0;0;0.0;1017837;0;1019825;1019825;0;0;0;1017837;1017837;203567;203567;814270;0;203567;0;0;1017837;16654"
"2;""i7"";1;""2025-02-12 13:46:11"";5;3;21;""b"";""selling"";825185;0.0;825185;1.0;0;825185;1019825;1019825;-194640;0;-194640;823197;1017837;164639;203567;658558;0;164639;0;0;823197;16655"
"2;""oZ"";1;""2025-02-12 13:46:15"";1;1;12;""b"";""selling"";366678;0.0;366678;1.0;0;366678;0;0;366678;73335;293343;366678;0;73335;0;293343;100000;-26665;0;0;266678;16656"
"2;""i7"";1;""2025-02-12 13:46:17"";5;4;15;""s"";""buying"";825999;1.0;0;0.0;825185;0;825999;825999;0;0;0;823197;823197;164639;164639;658558;0;164639;0;0;823197;16657"
"2;""i7"";1;""2025-02-12 13:46:20"";5;5;12;""b"";""selling"";798816;0.0;798816;1.0;0;798816;825999;825999;-27183;0;-27183;796014;823197;159202;164639;636812;159202;0;1;0;636812;16658"
"2;""4O"";1;""2025-02-12 13:46:49"";14;0;0;""s"";""buying"";0;1.0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16659"
"2;""i7"";1;""2025-02-12 13:46:51"";6;0;0;""s"";""buying"";0;1.0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16660"
"2;""4O"";1;""2025-02-12 13:46:56"";14;1;34;""b"";""selling"";5120669;0.0;5120669;1.0;0;5120669;0;0;5120669;1024133;4096536;5120669;0;1024133;0;4096536;150000;874133;0;0;4970669;16661"
"2;""i7"";1;""2025-02-12 13:46:58"";6;1;34;""b"";""selling"";880826;0.0;880826;1.0;0;880826;0;0;880826;176165;704661;880826;0;176165;0;704661;0;176165;0;0;880826;16662"
"2;""i7"";1;""2025-02-12 13:47:08"";6;2;24;""s"";""buying"";739780;1.19;0;0.0;880826;0;739780;739780;0;0;0;880826;880826;176165;176165;704661;0;176165;0;0;880826;16663"
"2;""oZ"";1;""2025-02-12 13:47:12"";2;0;0;""s"";""buying"";0;1.0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16664"
"2;""i7"";1;""2025-02-12 13:47:13"";6;3;19;""b"";""selling"";746311;0.0;888110;1.19;0;746311;739780;739780;6531;1306;5225;887357;880826;177471;176165;709886;0;177471;0;0;887357;16665"
"2;""i7"";1;""2025-02-12 13:47:32"";6;4;0;""s"";""buying"";664052;1.34;0;0.0;888110;0;664052;664052;0;0;0;887357;887357;177471;177471;709886;177471;0;0;0;709886;16666"
"2;""oZ"";1;""2025-02-12 13:47:39"";2;1;16;""b"";""selling"";497302;0.0;497302;1.0;0;497302;0;0;497302;99460;397842;497302;0;99460;0;397842;100000;-540;0;0;397302;16667"
"2;""i7"";1;""2025-02-12 13:47:46"";7;0;0;""s"";""buying"";0;1.0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16668"
"2;""4O"";1;""2025-02-12 13:47:50"";15;0;0;""s"";""buying"";0;1.0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16669"
"2;""i7"";1;""2025-02-12 13:48:00"";7;1;27;""b"";""selling"";870625;0.0;870625;1.0;0;870625;0;0;870625;174125;696500;870625;0;174125;0;696500;0;174125;0;0;870625;16670"
"2;""4O"";1;""2025-02-12 13:48:04"";15;1;28;""b"";""selling"";6124309;0.0;6124309;1.0;0;6124309;0;0;6124309;1224861;4899448;6124309;0;1224861;0;4899448;60000;1164861;0;0;6064309;16671"
"2;""i7"";1;""2025-02-12 13:48:10"";7;2;17;""s"";""buying"";931663;0.93;0;0.0;870625;0;931663;931663;0;0;0;870625;870625;174125;174125;696500;0;174125;0;0;870625;16672"
"2;""i7"";1;""2025-02-12 13:48:17"";7;3;10;""b"";""selling"";961342;0.0;894048;0.93;0;961342;931663;931663;29679;5935;23744;900304;870625;180060;174125;720244;0;180060;0;0;900304;16673"
"2;""i7"";1;""2025-02-12 13:48:22"";7;4;5;""s"";""buying"";985661;0.91;0;0.0;894048;0;985661;985661;0;0;0;900304;900304;180060;180060;720244;180060;0;0;0;720244;16674"
"2;""i7"";1;""2025-02-12 13:48:39"";8;0;0;""s"";""buying"";0;1.0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16675"
"2;""oZ"";1;""2025-02-12 13:48:41"";3;0;0;""s"";""buying"";0;1.0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16676"
"2;""i7"";1;""2025-02-12 13:48:48"";8;1;33;""b"";""selling"";556371;0.0;556371;1.0;0;556371;0;0;556371;111274;445097;556371;0;111274;0;445097;0;111274;0;0;556371;16677"
"2;""i7"";1;""2025-02-12 13:48:56"";8;2;25;""s"";""buying"";618507;0.9;0;0.0;556371;0;618507;618507;0;0;0;556371;556371;111274;111274;445097;0;111274;0;0;556371;16678"
"2;""oZ"";1;""2025-02-12 13:48:57"";3;1;26;""b"";""selling"";805254;0.0;805254;1.0;0;805254;0;0;805254;161050;644204;805254;0;161050;0;644204;0;161050;0;0;805254;16679"
"2;""i7"";1;""2025-02-12 13:49:05"";8;3;16;""b"";""selling"";642984;0.0;578686;0.9;0;642984;618507;618507;24477;4895;19582;580848;556371;116169;111274;464679;0;116169;0;0;580848;16680"
"2;""i7"";1;""2025-02-12 13:49:09"";8;4;12;""s"";""buying"";673339;0.86;0;0.0;578686;0;673339;673339;0;0;0;580848;580848;116169;116169;464679;0;116169;0;0;580848;16681"
"2;""i7"";1;""2025-02-12 13:49:18"";8;5;3;""b"";""selling"";697109;0.0;599514;0.86;0;697109;673339;673339;23770;4754;19016;604618;580848;120923;116169;483695;120923;0;0;0;483695;16682"
"2;""oZ"";1;""2025-02-12 13:49:18"";3;2;9;""s"";""buying"";768808;1.05;0;0.0;805254;0;768808;768808;0;0;0;805254;805254;161050;161050;644204;0;161050;0;0;805254;16683"
"2;""oZ"";1;""2025-02-12 13:49:25"";3;3;5;""b"";""selling"";869383;0.0;912852;1.05;0;869383;768808;768808;100575;20115;80460;905829;805254;181165;161050;724664;181165;0;0;0;724664;16684"
"2;""i7"";1;""2025-02-12 13:49:34"";9;0;0;""s"";""buying"";0;1.0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16685"
"2;""i7"";1;""2025-02-12 13:49:42"";9;1;33;""b"";""selling"";880448;0.0;880448;1.0;0;880448;0;0;880448;176089;704359;880448;0;176089;0;704359;0;176089;0;0;880448;16686"
"2;""i7"";1;""2025-02-12 13:49:46"";9;2;30;""s"";""buying"";932820;0.94;0;0.0;880448;0;932820;932820;0;0;0;880448;880448;176089;176089;704359;0;176089;0;0;880448;16687"
"2;""i7"";1;""2025-02-12 13:49:57"";9;3;18;""b"";""selling"";918102;0.0;863016;0.94;0;918102;932820;932820;-14718;0;-14718;865730;880448;173146;176089;692584;0;173146;0;0;865730;16688"
"2;""i7"";1;""2025-02-12 13:50:02"";9;4;14;""s"";""buying"";946106;0.91;0;0.0;863016;0;946106;946106;0;0;0;865730;865730;173146;173146;692584;0;173146;0;0;865730;16689"
"2;""oZ"";1;""2025-02-12 13:50:03"";4;0;0;""s"";""buying"";0;1.0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16690"
"2;""i7"";1;""2025-02-12 13:50:08"";9;5;7;""b"";""selling"";975885;0.0;888055;0.91;0;975885;946106;946106;29779;5955;23824;895509;865730;179101;173146;716408;179101;0;0;0;716408;16691"
"2;""oZ"";1;""2025-02-12 13:50:14"";4;1;31;""b"";""selling"";1053073;0.0;1053073;1.0;0;1053073;0;0;1053073;210614;842459;1053073;0;210614;0;842459;210614;0;0;0;842459;16692"
"2;""i7"";1;""2025-02-12 13:50:36"";10;0;0;""s"";""buying"";0;1.0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;0;16693"
"2;""i7"";1;""2025-02-12 13:50:52"";10;1;24;""b"";""selling"";918582;0.0;918582;1.0;0;918582;0;0;918582;183716;734866;918582;0;183716;0;734866;0;183716;0;0;918582;16694"
"2;""i7"";1;""2025-02-12 13:50:57"";10;2;20;""s"";""buying"";953689;0.96;0;0.0;918582;0;953689;953689;0;0;0;918582;918582;183716;183716;734866;0;183716;0;0;918582;16695"
"2;""i7"";1;""2025-02-12 13:51:00"";10;3;17;""b"";""selling"";1099087;0.0;1055124;0.96;0;1099087;953689;953689;145398;29079;116319;1063980;918582;212796;183716;851184;0;212796;0;0;1063980;16696"
